problem_id,display_ev,pid,sigma,alpha,cost,best_choice,bad_choice,payoff_gross_relative_bestBet,payoff_net_relative_bestBet,payoff_gross_bestBet,payoff_net_bestBet,nr_clicks,payoff_gross,payoff_net,payoff_gross_relative,payoff_net_relative,payoff_perfect,processing_pattern,click_var_gamble,click_var_outcome,strategy,Rand,WADD,TTB,SAT_TTB,TTB_SAT,Other,payoff_gross_relative_by_strategy,payoff_net_relative_by_strategy,payoff_gross_by_strategy,payoff_net_by_strategy,R_TTB_SAT,R_SAT_TTB,R_TTB,R_WADD,R_Rand,R_Other,R_sigma,R_alpha,R_cost,payoff_gross_modelDiff,payoff_net_modelDiff,payoff_gross_relative_modelDiff,payoff_net_relative_modelDiff,under_performance,km_strategy,km_TTB_SAT,km_SAT_TTB,km_WADD,km_TTB,cluster_centers,cluster_points
02RpShoPR0hc5AX,True,201,75,0.3,1,False,True,0.6385795759412964,0.5267442736748698,45.67999999999999,37.67999999999999,8,49.57,41.57,0.6929594916683465,0.5811241894019198,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.69295949 0.         0.         0.         0.         0.        ],[0.58112419 0.         0.         0.         0.         0.        ],[49.57  0.    0.    0.    0.    0.  ],[41.57  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5540549999999982,4.7512550000000005,0.021724776332956552,0.06641975488373375,,WADD,False,False,True,False,,
lIbaNiqegro6KIA,True,201,75,0.3,1,True,False,0.6415152526257902,0.5296799503593635,45.89,37.89,8,45.89,37.89,0.6415152526257902,0.5296799503593635,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.64151525 0.         0.         0.         0.         0.        ],[0.52967995 0.         0.         0.         0.         0.        ],[45.89  0.    0.    0.    0.    0.  ],[37.89  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.105427357601002e-15,7.105427357601002e-15,-1.1102230246251563e-16,0.0,,WADD,False,False,True,False,,
IBOZgXFSkyvyiUf,True,201,75,0.3,1,True,False,0.4997640070030944,0.3879287047366676,35.75,27.75,8,35.75,27.75,0.4997640070030944,0.3879287047366676,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.49976401 0.         0.         0.         0.         0.        ],[0.3879287 0.        0.        0.        0.        0.       ],[35.75  0.    0.    0.    0.    0.  ],[27.75  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9993000000000016,1.1102230246251563e-16,0.013969627194355015,,WADD,False,False,True,False,,
VHZfp8VcgwqWdru,True,201,75,0.3,1,True,False,1.3341951560384706,1.222359853772044,95.44,87.44,8,95.44,87.44,1.3341951560384706,1.222359853772044,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[1.33419516 0.         0.         0.         0.         0.        ],[1.22235985 0.         0.         0.         0.         0.        ],[95.44  0.    0.    0.    0.    0.  ],[87.44  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.263256414560601e-14,-2.3627000000000464,-4.440892098500626e-16,-0.03302915858311084,,WADD,False,False,True,False,,
12Smwv1zSNyuuxE,True,201,75,0.3,1,True,False,0.5303789209985285,0.4185436187321017,37.939999999999976,29.93999999999999,8,37.939999999999976,29.93999999999999,0.5303789209985285,0.4185436187321017,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.53037892 0.         0.         0.         0.         0.        ],[0.41854362 0.         0.         0.         0.         0.        ],[37.94  0.    0.    0.    0.    0.  ],[29.94  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4210854715202004e-14,-0.446700000000007,-1.1102230246251563e-16,-0.00624460369030161,,WADD,False,False,True,False,,
rVjVpCboG0KJwv1,True,201,75,0.3,1,True,False,1.113040845806612,1.0012055435401852,79.62,71.62,8,79.62,71.62,1.113040845806612,1.0012055435401852,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[1.11304085 0.         0.         0.         0.         0.        ],[1.00120554 0.         0.         0.         0.         0.        ],[79.62  0.    0.    0.    0.    0.  ],[71.62  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.8421709430404014e-14,-2.8370999999999924,0.0,-0.0396609920075095,,WADD,False,False,True,False,,
YwmSZ9XOPRdJfbN,True,201,75,0.3,1,True,False,1.2588461211364657,1.1050725805201291,90.05,79.05,11,90.05,79.05,1.2588461211364657,1.1050725805201291,71.53376293418955,-0.7142857142857143,0.006657483930211201,0.0387396694214876,TTB_SAT,False,False,False,False,True,False,[1.25884612 0.         0.         0.         0.         0.        ],[1.10507258 0.         0.         0.         0.         0.        ],[90.05  0.    0.    0.    0.    0.  ],[79.05  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.229200000000019,2.105500000000021,0.10105997089305664,0.029433653615245307,,WADD,False,False,True,False,,
WdVOkNPSiCkiKDf,True,201,75,0.3,1,True,False,1.6716581806274131,1.5598228783609864,119.58,111.58,8,119.58,111.58,1.6716581806274131,1.5598228783609864,71.53376293418955,-1.0,0.003472222222222222,0.09375,TTB_SAT,False,False,False,False,True,False,[1.67165818 0.         0.         0.         0.         0.        ],[1.55982288 0.         0.         0.         0.         0.        ],[119.58   0.     0.     0.     0.     0.  ],[111.58   0.     0.     0.     0.     0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.19798399999999,18.13758399999999,0.3242941940764661,0.2535527736278376,,WADD,False,False,True,False,,
EDYV3TvmyqJrQOZ,True,201,75,0.3,1,True,False,0.3253009354674687,0.213465633201042,23.27,15.27,8,23.27,15.27,0.3253009354674687,0.213465633201042,71.53376293418955,-0.6666666666666666,0.008680555555555558,0.0859375,TTB_SAT,False,False,False,False,True,False,[0.32530094 0.         0.         0.         0.         0.        ],[0.21346563 0.         0.         0.         0.         0.        ],[23.27  0.    0.    0.    0.    0.  ],[15.27  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.2462000000000053,0.0,-0.003441731427249184,,TTB_SAT,True,False,False,False,,
tK9NSXZJXL2a1DM,True,146,75,3.2,1,True,False,0.7466621447475565,0.4983477962768931,39.09,26.090000000000003,13,39.09,26.090000000000003,0.7466621447475565,0.4983477962768931,52.352995628586704,-0.09090909090909093,0.004766600920447075,0.027736686390532547,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.74666214],[0.        0.        0.        0.        0.        0.4983478],[ 0.    0.    0.    0.    0.   39.09],[ 0.    0.    0.    0.    0.   26.09],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0588550000000225,-1.5673550000000065,-0.03932640291696698,-0.029938210434402927,,WADD,False,False,True,False,,
HO2m16im97e1RLZ,True,146,75,3.2,1,True,False,0.4767635490636738,0.2857525117785481,24.96,14.96,10,24.96,14.96,0.4767635490636738,0.2857525117785481,52.352995628586704,-0.42857142857142855,0.005555555555555557,0.0525,TTB_SAT,False,False,False,False,True,False,[0.47676355 0.         0.         0.         0.         0.        ],[0.28575251 0.         0.         0.         0.         0.        ],[24.96  0.    0.    0.    0.    0.  ],[14.96  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.053499999999996,0.0,0.07742632396352564,,WADD,False,False,True,False,,
8EHleEowa3Bcw0G,True,146,75,3.2,1,True,False,1.5118523601117704,1.4545490489262327,79.15,76.15,3,79.15,76.15,1.5118523601117704,1.4545490489262327,52.352995628586704,1.0,0.06481481481481483,0.07638888888888888,TTB_SAT,False,False,False,False,True,False,[1.51185236 0.         0.         0.         0.         0.        ],[1.45454905 0.         0.         0.         0.         0.        ],[79.15  0.    0.    0.    0.    0.  ],[76.15  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9072000000000031,-2.220446049250313e-16,0.03642962503101943,,SAT_TTB,False,True,False,False,,
B7AmiGrF0VHtZKs,True,146,75,3.2,1,True,False,1.3817738437205995,1.190762806435474,72.34,62.34,10,72.34,62.34,1.3817738437205995,1.190762806435474,52.352995628586704,0.0,0.012222222222222226,0.0425,TTB_SAT,False,False,False,False,True,False,[1.38177384 0.         0.         0.         0.         0.        ],[1.19076281 0.         0.         0.         0.         0.        ],[72.34  0.    0.    0.    0.    0.  ],[62.34  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4210854715202004e-14,-1.379000000000019,2.220446049250313e-16,-0.0263404220416188,,WADD,False,False,True,False,,
2O9UAcifjV8B4g6,True,146,75,3.2,1,True,False,0.5298646174289388,0.33885358014381306,27.74,17.74,10,27.74,17.74,0.5298646174289388,0.33885358014381306,52.352995628586704,0.0,0.012222222222222223,0.0425,TTB_SAT,False,False,False,False,True,False,[0.52986462 0.         0.         0.         0.         0.        ],[0.33885358 0.         0.         0.         0.         0.        ],[27.74  0.    0.    0.    0.    0.  ],[17.74  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0658141036401504e-14,0.8318999999999939,-1.1102230246251563e-16,0.015890208191749692,,WADD,False,False,True,False,,
l6dGWbHa5ETDOcj,True,146,75,3.2,1,True,False,0.7819991866453048,0.5718870456316665,40.94,29.94,11,40.94,29.94,0.7819991866453048,0.5718870456316665,52.352995628586704,0.6666666666666666,0.001147842056932966,0.06353305785123968,TTB_SAT,False,False,False,False,True,False,[0.78199919 0.         0.         0.         0.         0.        ],[0.57188705 0.         0.         0.         0.         0.        ],[40.94  0.    0.    0.    0.    0.  ],[29.94  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4210854715202004e-14,-2.245799999999999,2.220446049250313e-16,-0.0428972587534936,,WADD,False,False,True,False,,
6lht0ZurQP2rMOw,True,146,75,3.2,1,True,False,0.6353027100103283,0.4824938801822277,33.260000000000005,25.260000000000005,8,33.260000000000005,25.260000000000005,0.6353027100103283,0.4824938801822277,52.352995628586704,-0.42857142857142855,0.008680555555555556,0.0859375,TTB_SAT,False,False,False,False,True,False,[0.63530271 0.         0.         0.         0.         0.        ],[0.48249388 0.         0.         0.         0.         0.        ],[33.26  0.    0.    0.    0.    0.  ],[25.26  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.105427357601002e-15,-0.4995999999999938,0.0,-0.009542911422764866,,TTB_SAT,True,False,False,False,,
U6NalRd3JS7aHgM,True,146,75,3.2,1,True,False,1.0782573054745348,0.8872462681894091,56.45,46.45,10,56.45,46.45,1.0782573054745348,0.8872462681894091,52.352995628586704,-0.14285714285714285,0.008888888888888889,0.0475,TTB_SAT,False,False,False,False,True,False,[1.07825731 0.         0.         0.         0.         0.        ],[0.88724627 0.         0.         0.         0.         0.        ],[56.45  0.    0.    0.    0.    0.  ],[46.45  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.105427357601002e-15,-1.7563000000000102,-2.220446049250313e-16,-0.03354726847838674,,WADD,False,False,True,False,,
iubSyA0EPXwngsD,True,146,75,3.2,1,False,True,0.3613928825434579,0.13217963780130704,18.92,6.920000000000003,12,4.540000000000001,-7.459999999999999,0.0867190109274471,-0.14249423381470375,52.352995628586704,-0.3333333333333333,0.0046296296296296285,0.034722222222222224,TTB_SAT,False,False,False,False,True,False,[0.08671901 0.         0.         0.         0.         0.        ],[-0.14249423 -0.         -0.         -0.         -0.         -0.        ],[4.54 0.   0.   0.   0.   0.  ],[-7.46 -0.   -0.   -0.   -0.   -0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-14.380000000000011,-14.4262,-0.2746738716160109,-0.2755563426082681,,WADD,False,False,True,False,,
KUyNdHbCfa4jtIt,True,146,75,3.2,1,True,False,0.3900445381362268,0.08442687848002561,20.42,4.420000000000002,16,20.42,4.420000000000002,0.3900445381362268,0.08442687848002561,52.352995628586704,-0.2,0.006076388888888889,0.0078125,TTB_SAT,False,False,False,False,True,False,[0.39004454 0.         0.         0.         0.         0.        ],[0.08442688 0.         0.         0.         0.         0.        ],[20.42  0.    0.    0.    0.    0.  ],[4.42 0.   0.   0.   0.   0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13183499999998816,-0.7945650000000004,0.00251819401004838,-0.015177068484045585,,WADD,False,False,True,False,,
KKfFP00BlY0FyTD,True,146,75,3.2,1,True,False,1.335549172697599,1.201841446598011,69.91999999999999,62.91999999999999,7,69.91999999999999,62.91999999999999,1.335549172697599,1.201841446598011,52.352995628586704,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1.33554917 0.         0.         0.         0.         0.        ],[1.20184145 0.         0.         0.         0.         0.        ],[69.92  0.    0.    0.    0.    0.  ],[62.92  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4210854715202004e-14,-0.05419999999999448,-4.440892098500626e-16,-0.0010352798220853998,,TTB_SAT,True,False,False,False,,
fNApTMMb9VDwixr,True,146,75,3.2,1,True,False,0.6767521051012005,0.3902355491735119,35.43,20.43,15,35.43,20.43,0.6767521051012005,0.3902355491735119,52.352995628586704,-0.6363636363636364,0.005555555555555557,0.01416666666666667,TTB_SAT,False,False,False,False,True,False,[0.67675211 0.         0.         0.         0.         0.        ],[0.39023555 0.         0.         0.         0.         0.        ],[35.43  0.    0.    0.    0.    0.  ],[20.43  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.112200000000005,0.0,-0.040345351295364214,,WADD,False,False,True,False,,
aIfvrznIQLqTBd0,True,146,75,3.2,1,True,False,0.466257942012992,0.21794359354232853,24.410000000000004,11.410000000000005,13,24.410000000000004,11.410000000000005,0.466257942012992,0.21794359354232853,52.352995628586704,0.0,0.004766600920447075,0.02773668639053255,TTB_SAT,False,False,False,False,True,False,[0.46625794 0.         0.         0.         0.         0.        ],[0.21794359 0.         0.         0.         0.         0.        ],[24.41  0.    0.    0.    0.    0.  ],[11.41  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.105427357601002e-15,0.7344000000000062,0.0,0.014027850578219649,,WADD,False,False,True,False,,
f2xpn3YCjwjoU5x,True,146,75,3.2,1,True,False,0.6960442198669982,0.5050331825818725,36.44,26.44,10,36.44,26.44,0.6960442198669982,0.5050331825818725,52.352995628586704,-0.75,0.005555555555555557,0.052499999999999984,TTB_SAT,False,False,False,False,True,False,[0.69604422 0.         0.         0.         0.         0.        ],[0.50503318 0.         0.         0.         0.         0.        ],[36.44  0.    0.    0.    0.    0.  ],[26.44  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,WADD,False,False,True,False,,
B9PWF5Bu1hHzIBA,True,146,75,3.2,1,True,False,2.259851582120324,2.126143856020734,118.31,111.31,7,118.31,111.31,2.259851582120324,2.126143856020734,52.352995628586704,-0.6666666666666666,0.002834467120181405,0.12627551020408162,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         2.25985158],[0.         0.         0.         0.         0.         2.12614386],[  0.     0.     0.     0.     0.   118.31],[  0.     0.     0.     0.     0.   111.31],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.458064000000027,8.323064000000002,0.21886166899193693,0.1589797088030489,,TTB_SAT,True,False,False,False,,
SaPACZPUDlvdmkP,True,146,75,3.2,1,True,False,0.6372128203831796,0.4079995756410287,33.36000000000001,21.360000000000007,12,33.36000000000001,21.360000000000007,0.6372128203831796,0.4079995756410287,52.352995628586704,-0.1111111111111111,0.006944444444444445,0.03125,TTB_SAT,False,False,False,False,True,False,[0.63721282 0.         0.         0.         0.         0.        ],[0.40799958 0.         0.         0.         0.         0.        ],[33.36  0.    0.    0.    0.    0.  ],[21.36  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.469029000000013,14.976729000000011,0.3718799424224196,0.2860720541428225,,WADD,False,False,True,False,,
X1an3is3yUOfCuZ,True,146,75,3.2,1,True,False,1.3057514508811197,1.152942621053019,68.36,60.36,8,68.36,60.36,1.3057514508811197,1.152942621053019,52.352995628586704,-0.3333333333333333,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[1.30575145 0.         0.         0.         0.         0.        ],[1.15294262 0.         0.         0.         0.         0.        ],[68.36  0.    0.    0.    0.    0.  ],[60.36  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9125999999999976,2.220446049250313e-16,-0.017431667262640227,,WADD,False,False,True,False,,
uosTR7R5rWOZ2TL,True,146,75,3.2,1,True,False,1.2952458438304375,1.085133702816799,67.80999999999999,56.80999999999999,11,67.80999999999999,56.80999999999999,1.2952458438304375,1.085133702816799,52.352995628586704,0.3333333333333333,0.003902662993572083,0.04700413223140496,TTB_SAT,False,False,False,False,True,False,[1.29524584 0.         0.         0.         0.         0.        ],[1.0851337 0.        0.        0.        0.        0.       ],[67.81  0.    0.    0.    0.    0.  ],[56.81  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4210854715202004e-14,-4.8925999999999945,0.0,-0.09345406010212096,,WADD,False,False,True,False,,
aA237K2hoPccOCz,True,146,75,3.2,1,True,False,0.9957405373673603,0.747426188896697,52.13,39.13,13,52.13,39.13,0.9957405373673603,0.747426188896697,52.352995628586704,-0.8,0.010683760683760686,0.015902366863905327,TTB_SAT,False,False,False,False,True,False,[0.99574054 0.         0.         0.         0.         0.        ],[0.74742619 0.         0.         0.         0.         0.        ],[52.13  0.    0.    0.    0.    0.  ],[39.13  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.074958000000001,3.045458000000004,0.09693729917584436,0.05817160915882846,,WADD,False,False,True,False,,
aYhiKG1buBq3xGu,True,146,75,3.2,1,True,False,1.8253014722966616,1.6915937461970736,95.56,88.56,7,95.56,88.56,1.8253014722966616,1.6915937461970736,52.352995628586704,-0.6,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1.82530147 0.         0.         0.         0.         0.        ],[1.69159375 0.         0.         0.         0.         0.        ],[95.56  0.    0.    0.    0.    0.  ],[88.56  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4490360000000209,-3.0699639999999557,0.008577083213836323,-0.05863970080679959,,TTB_SAT,True,False,False,False,,
tK9NSXZJXL2a1DM,True,153,75,3.2,4,True,False,0.8297519459665863,0.14211221174013364,43.44000000000001,7.440000000000005,9,43.44000000000001,7.440000000000005,0.8297519459665863,0.14211221174013364,52.352995628586704,,0.00308641975308642,0.0023148148148148143,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.82975195],[0.         0.         0.         0.         0.         0.14211221],[ 0.    0.    0.    0.    0.   43.44],[0.   0.   0.   0.   0.   7.44],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.42244800000001,35.80564800000001,0.7912144759369183,0.6839273965146089,,SAT_TTB,False,True,False,False,,
HO2m16im97e1RLZ,True,153,75,3.2,4,False,True,0.2800221806599944,-0.9424484579648104,14.660000000000002,-49.34,16,24.96,-39.04,0.4767635490636738,-0.7457070895611309,52.352995628586704,0.0,0.0021701388888888886,0.017578125,TTB_SAT,False,False,False,False,True,False,[0.47676355 0.         0.         0.         0.         0.        ],[-0.74570709 -0.         -0.         -0.         -0.         -0.        ],[24.96  0.    0.    0.    0.    0.  ],[-39.04  -0.    -0.    -0.    -0.    -0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.49,-5.507600000000012,0.8307070011530118,-0.10520123889515576,,WADD,False,False,True,False,,
8EHleEowa3Bcw0G,True,153,75,3.2,4,True,False,1.5118523601117704,1.3590435302836699,79.15,71.15,2,79.15,71.15,1.5118523601117704,1.3590435302836699,52.352995628586704,1.0,0.13888888888888892,0.0625,TTB_SAT,False,False,False,False,True,False,[1.51185236 0.         0.         0.         0.         0.        ],[1.35904353 0.         0.         0.         0.         0.        ],[79.15  0.    0.    0.    0.    0.  ],[71.15  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.991600000000019,-2.220446049250313e-16,0.11444617309975612,,SAT_TTB,False,True,False,False,,
B7AmiGrF0VHtZKs,True,153,75,3.2,4,True,False,1.3817738437205995,0.694134109494147,72.34,36.34,9,72.34,36.34,1.3817738437205995,0.694134109494147,52.352995628586704,0.0,0.00308641975308642,0.07638888888888888,TTB_SAT,False,False,False,False,True,False,[1.38177384 0.         0.         0.         0.         0.        ],[0.69413411 0.         0.         0.         0.         0.        ],[72.34  0.    0.    0.    0.    0.  ],[36.34  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.299409999999995,-5.457390000000004,0.4068422397661178,-0.10424217247694713,,WADD,False,False,True,False,,
2O9UAcifjV8B4g6,True,153,75,3.2,4,True,False,0.5298646174289388,0.07143812794463701,27.74,3.7399999999999984,6,27.74,3.7399999999999984,0.5298646174289388,0.07143812794463701,52.352995628586704,0.5,0.02777777777777778,0.0625,TTB_SAT,False,False,False,False,True,False,[0.52986462 0.         0.         0.         0.         0.        ],[0.07143813 0.         0.         0.         0.         0.        ],[27.74  0.    0.    0.    0.    0.  ],[3.74 0.   0.   0.   0.   0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0658141036401504e-14,4.3512,-1.1102230246251563e-16,0.08311272254350392,,TTB,False,False,False,True,,
l6dGWbHa5ETDOcj,True,153,75,3.2,4,True,False,0.7819991866453048,-0.05844937740924853,40.94,-3.0600000000000023,11,40.94,-3.0600000000000023,0.7819991866453048,-0.05844937740924853,52.352995628586704,0.6666666666666666,0.001147842056932966,0.06353305785123968,TTB_SAT,False,False,False,False,True,False,[0.78199919 0.         0.         0.         0.         0.        ],[-0.05844938 -0.         -0.         -0.         -0.         -0.        ],[40.94  0.    0.    0.    0.    0.  ],[-3.06 -0.   -0.   -0.   -0.   -0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8799040000000025,-4.031696,0.11231265621769616,-0.07700984349782923,,WADD,False,False,True,False,,
6lht0ZurQP2rMOw,True,153,75,3.2,4,True,False,0.6353027100103283,0.17687622052602653,33.260000000000005,9.260000000000003,6,33.260000000000005,9.260000000000003,0.6353027100103283,0.17687622052602653,52.352995628586704,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.63530271 0.         0.         0.        ],[0.         0.         0.17687622 0.         0.         0.        ],[ 0.    0.   33.26  0.    0.    0.  ],[0.   0.   9.26 0.   0.   0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,2.7755575615628914e-17,,TTB_SAT,True,False,False,False,,
U6NalRd3JS7aHgM,True,153,75,3.2,4,True,False,0.5841117520179145,0.1256852625336127,30.58,6.579999999999997,6,30.58,6.579999999999997,0.5841117520179145,0.1256852625336127,52.352995628586704,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.58411175 0.         0.         0.        ],[0.         0.         0.12568526 0.         0.         0.        ],[ 0.    0.   30.58  0.    0.    0.  ],[0.   0.   6.58 0.   0.   0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.037484000000013,-22.454284,-0.4018391640709239,-0.4289016078334804,,TTB_SAT,True,False,False,False,,
iubSyA0EPXwngsD,True,153,75,3.2,4,True,False,0.3613928825434579,0.2849884676294077,18.92,14.920000000000002,1,18.92,14.920000000000002,0.3613928825434579,0.2849884676294077,52.352995628586704,,0.13888888888888892,0.1875,SAT_TTB,False,False,False,True,False,False,[0.         0.36139288 0.         0.         0.         0.        ],[0.         0.28498847 0.         0.         0.         0.        ],[ 0.   18.92  0.    0.    0.    0.  ],[ 0.   14.92  0.    0.    0.    0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0658141036401504e-14,10.0188,-1.1102230246251563e-16,0.19137013803522185,,SAT_TTB,False,True,False,False,,
KUyNdHbCfa4jtIt,True,153,75,3.2,4,True,False,0.08805608818844296,-0.21756157146775826,4.609999999999999,-11.39,4,4.609999999999999,-11.39,0.08805608818844296,-0.21756157146775826,52.352995628586704,-1.0,0.01388888888888889,0.1875,SAT_TTB,False,False,False,True,False,False,[0.         0.08805609 0.         0.         0.         0.        ],[-0.         -0.21756157 -0.         -0.         -0.         -0.        ],[0.   4.61 0.   0.   0.   0.  ],[ -0.   -11.39  -0.    -0.    -0.    -0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8660000000000008,4.163336342344337e-17,-0.035642659557404505,,TTB,False,False,False,True,,
KKfFP00BlY0FyTD,True,153,75,3.2,4,True,False,0.1344717702487284,0.058067355334678085,7.039999999999992,3.0399999999999934,1,7.039999999999992,3.0399999999999934,0.1344717702487284,0.058067355334678085,52.352995628586704,,0.13888888888888892,0.1875,SAT_TTB,False,False,False,True,False,False,[0.         0.13447177 0.         0.         0.         0.        ],[0.         0.05806736 0.         0.         0.         0.        ],[0.   7.04 0.   0.   0.   0.  ],[0.   3.04 0.   0.   0.   0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.328283000000006,-42.529883,-0.9422246503324234,-0.8123677067445035,,SAT_TTB,False,True,False,False,,
fNApTMMb9VDwixr,True,153,75,3.2,4,True,False,0.13294368195044748,-0.01986514787765312,6.959999999999997,-1.0400000000000018,2,6.959999999999997,-1.0400000000000018,0.13294368195044748,-0.01986514787765312,52.352995628586704,-1.0,0.05555555555555556,0.1875,TTB_SAT,False,False,False,False,True,False,[0.13294368 0.         0.         0.         0.         0.        ],[-0.01986515 -0.         -0.         -0.         -0.         -0.        ],[6.96 0.   0.   0.   0.   0.  ],[-1.04 -0.   -0.   -0.   -0.   -0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.06428500000001,3.0237149999999984,-0.4978566113945144,0.057756293860459364,,SAT_TTB,False,True,False,False,,
aIfvrznIQLqTBd0,True,153,75,3.2,4,True,False,-0.004011231782987556,-0.15682006161108816,-0.20999999999999552,-8.209999999999997,2,-0.20999999999999552,-8.209999999999997,-0.004011231782987556,-0.15682006161108816,52.352995628586704,-1.0,0.05555555555555556,0.1875,SAT_TTB,False,False,False,True,False,False,[-0.         -0.00401123 -0.         -0.         -0.         -0.        ],[-0.         -0.15682006 -0.         -0.         -0.         -0.        ],[-0.   -0.21 -0.   -0.   -0.   -0.  ],[-0.   -8.21 -0.   -0.   -0.   -0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.43096,5.156640000000003,-0.3329505750475536,0.09849751553059702,,SAT_TTB,False,True,False,False,,
